file_path,date,subfolder,lang,tier,field,violation_code,before,after,reason
news/2026-02-17-foreign-policy-security-push-zh.html,2026-02-17,foreign-policy-security-push,zh,C,description,DESCRIPTION_TOO_SHORT,瑞典政府公布新的东欧改革战略，延长阿富汗资助，举办乌克兰交通峰会，会见斯洛伐克国防部长。,,"non-EN article (lang=zh, window 70-120) with short description — translation repair; Description is 44 chars (min 70 for lang=zh)."
news/2026-02-17-government-propositions-ar.html,2026-02-17,government-propositions,ar,B,title,TITLE_TOO_LONG,مقترحات الحكومة: الأولويات السياسية هذا الأسبوع — Riksdagsmonitor,,no analysis source on disk — rewrite in place from HTML body; Title is 65 chars (max 60 for lang=ar).
news/2026-02-17-government-propositions-ar.html,2026-02-17,government-propositions,ar,B,title,TITLE_ENDS_WITH_BRAND,مقترحات الحكومة: الأولويات السياسية هذا الأسبوع — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-17-government-propositions-ar.html,2026-02-17,government-propositions,ar,C,title,TITLE_TOO_LONG,مقترحات الحكومة: الأولويات السياسية هذا الأسبوع — Riksdagsmonitor,,"non-EN article (lang=ar, window 120-170) with long title — translation repair; Title is 65 chars (max 60 for lang=ar)."
news/2026-02-17-government-propositions-ar.html,2026-02-17,government-propositions,ar,C,title,TITLE_ENDS_WITH_BRAND,مقترحات الحكومة: الأولويات السياسية هذا الأسبوع — Riksdagsmonitor,,"non-EN article (lang=ar, window 120-170) with long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-17-government-propositions-da.html,2026-02-17,government-propositions,da,B,title,TITLE_ENDS_WITH_BRAND,Regeringsforslag: Politiske prioriteringer denne uge — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-17-government-propositions-de.html,2026-02-17,government-propositions,de,B,title,TITLE_TOO_LONG,Regierungsvorlagen: Politische Prioritäten diese Woche — Riksdagsmonitor,,no analysis source on disk — rewrite in place from HTML body; Title is 72 chars (max 70 for lang=de).
news/2026-02-17-government-propositions-de.html,2026-02-17,government-propositions,de,B,title,TITLE_ENDS_WITH_BRAND,Regierungsvorlagen: Politische Prioritäten diese Woche — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-17-government-propositions-de.html,2026-02-17,government-propositions,de,C,title,TITLE_TOO_LONG,Regierungsvorlagen: Politische Prioritäten diese Woche — Riksdagsmonitor,,"non-EN article (lang=de, window 140-200) with long title — translation repair; Title is 72 chars (max 70 for lang=de)."
news/2026-02-17-government-propositions-de.html,2026-02-17,government-propositions,de,C,title,TITLE_ENDS_WITH_BRAND,Regierungsvorlagen: Politische Prioritäten diese Woche — Riksdagsmonitor,,"non-EN article (lang=de, window 140-200) with long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-17-government-propositions-en.html,2026-02-17,government-propositions,en,B,title,TITLE_TOO_LONG,Regulatory Compliance and Financial Oversight Dominate Week — Riksdagsmonitor,,no analysis source on disk — rewrite in place from HTML body; Title is 77 chars (max 70 for lang=en).
news/2026-02-17-government-propositions-en.html,2026-02-17,government-propositions,en,B,title,TITLE_ENDS_WITH_BRAND,Regulatory Compliance and Financial Oversight Dominate Week — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-17-government-propositions-es.html,2026-02-17,government-propositions,es,B,title,TITLE_TOO_LONG,Proposiciones gubernamentales: Prioridades políticas esta semana — Riksdagsmonitor,,no analysis source on disk — rewrite in place from HTML body; Title is 82 chars (max 70 for lang=es).
news/2026-02-17-government-propositions-es.html,2026-02-17,government-propositions,es,B,title,TITLE_ENDS_WITH_BRAND,Proposiciones gubernamentales: Prioridades políticas esta semana — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-17-government-propositions-es.html,2026-02-17,government-propositions,es,B,description,DESCRIPTION_TOO_SHORT,Análisis de 10 proposiciones gubernamentales,,no analysis source on disk — rewrite in place from HTML body; Description is 44 chars (min 140 for lang=es).
news/2026-02-17-government-propositions-es.html,2026-02-17,government-propositions,es,B,description,DESCRIPTION_NOT_TERMINATED,Análisis de 10 proposiciones gubernamentales,,"no analysis source on disk — rewrite in place from HTML body; Description does not end on ., !, ?, …, 。, or ।."
news/2026-02-17-government-propositions-es.html,2026-02-17,government-propositions,es,B,description,DESCRIPTION_TRUNCATED_MIDWORD,Análisis de 10 proposiciones gubernamentales,,no analysis source on disk — rewrite in place from HTML body; Description ends on a letter — likely a blind .slice() cut.
news/2026-02-17-government-propositions-es.html,2026-02-17,government-propositions,es,C,title,TITLE_TOO_LONG,Proposiciones gubernamentales: Prioridades políticas esta semana — Riksdagsmonitor,,"non-EN article (lang=es, window 140-200) with short description + long title — translation repair; Title is 82 chars (max 70 for lang=es)."
news/2026-02-17-government-propositions-es.html,2026-02-17,government-propositions,es,C,title,TITLE_ENDS_WITH_BRAND,Proposiciones gubernamentales: Prioridades políticas esta semana — Riksdagsmonitor,,"non-EN article (lang=es, window 140-200) with short description + long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-17-government-propositions-es.html,2026-02-17,government-propositions,es,C,description,DESCRIPTION_TOO_SHORT,Análisis de 10 proposiciones gubernamentales,,"non-EN article (lang=es, window 140-200) with short description + long title — translation repair; Description is 44 chars (min 140 for lang=es)."
news/2026-02-17-government-propositions-es.html,2026-02-17,government-propositions,es,C,description,DESCRIPTION_NOT_TERMINATED,Análisis de 10 proposiciones gubernamentales,,"non-EN article (lang=es, window 140-200) with short description + long title — translation repair; Description does not end on ., !, ?, …, 。, or ।."
news/2026-02-17-government-propositions-es.html,2026-02-17,government-propositions,es,C,description,DESCRIPTION_TRUNCATED_MIDWORD,Análisis de 10 proposiciones gubernamentales,,"non-EN article (lang=es, window 140-200) with short description + long title — translation repair; Description ends on a letter — likely a blind .slice() cut."
news/2026-02-17-government-propositions-fi.html,2026-02-17,government-propositions,fi,B,title,TITLE_TOO_LONG,Hallituksen esitykset: Viikon poliittiset prioriteetit — Riksdagsmonitor,,no analysis source on disk — rewrite in place from HTML body; Title is 72 chars (max 70 for lang=fi).
news/2026-02-17-government-propositions-fi.html,2026-02-17,government-propositions,fi,B,title,TITLE_ENDS_WITH_BRAND,Hallituksen esitykset: Viikon poliittiset prioriteetit — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-17-government-propositions-fi.html,2026-02-17,government-propositions,fi,C,title,TITLE_TOO_LONG,Hallituksen esitykset: Viikon poliittiset prioriteetit — Riksdagsmonitor,,"non-EN article (lang=fi, window 140-200) with long title — translation repair; Title is 72 chars (max 70 for lang=fi)."
news/2026-02-17-government-propositions-fi.html,2026-02-17,government-propositions,fi,C,title,TITLE_ENDS_WITH_BRAND,Hallituksen esitykset: Viikon poliittiset prioriteetit — Riksdagsmonitor,,"non-EN article (lang=fi, window 140-200) with long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-17-government-propositions-fr.html,2026-02-17,government-propositions,fr,B,title,TITLE_TOO_LONG,Propositions gouvernementales: Priorités politiques cette semaine — Riksdagsmonitor,,no analysis source on disk — rewrite in place from HTML body; Title is 83 chars (max 70 for lang=fr).
news/2026-02-17-government-propositions-fr.html,2026-02-17,government-propositions,fr,B,title,TITLE_ENDS_WITH_BRAND,Propositions gouvernementales: Priorités politiques cette semaine — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-17-government-propositions-fr.html,2026-02-17,government-propositions,fr,B,description,DESCRIPTION_TOO_SHORT,Analyse de 10 propositions gouvernementales,,no analysis source on disk — rewrite in place from HTML body; Description is 43 chars (min 140 for lang=fr).
news/2026-02-17-government-propositions-fr.html,2026-02-17,government-propositions,fr,B,description,DESCRIPTION_NOT_TERMINATED,Analyse de 10 propositions gouvernementales,,"no analysis source on disk — rewrite in place from HTML body; Description does not end on ., !, ?, …, 。, or ।."
news/2026-02-17-government-propositions-fr.html,2026-02-17,government-propositions,fr,B,description,DESCRIPTION_TRUNCATED_MIDWORD,Analyse de 10 propositions gouvernementales,,no analysis source on disk — rewrite in place from HTML body; Description ends on a letter — likely a blind .slice() cut.
news/2026-02-17-government-propositions-fr.html,2026-02-17,government-propositions,fr,C,title,TITLE_TOO_LONG,Propositions gouvernementales: Priorités politiques cette semaine — Riksdagsmonitor,,"non-EN article (lang=fr, window 140-200) with short description + long title — translation repair; Title is 83 chars (max 70 for lang=fr)."
news/2026-02-17-government-propositions-fr.html,2026-02-17,government-propositions,fr,C,title,TITLE_ENDS_WITH_BRAND,Propositions gouvernementales: Priorités politiques cette semaine — Riksdagsmonitor,,"non-EN article (lang=fr, window 140-200) with short description + long title — translation repair; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-17-government-propositions-fr.html,2026-02-17,government-propositions,fr,C,description,DESCRIPTION_TOO_SHORT,Analyse de 10 propositions gouvernementales,,"non-EN article (lang=fr, window 140-200) with short description + long title — translation repair; Description is 43 chars (min 140 for lang=fr)."
news/2026-02-17-government-propositions-fr.html,2026-02-17,government-propositions,fr,C,description,DESCRIPTION_NOT_TERMINATED,Analyse de 10 propositions gouvernementales,,"non-EN article (lang=fr, window 140-200) with short description + long title — translation repair; Description does not end on ., !, ?, …, 。, or ।."
news/2026-02-17-government-propositions-fr.html,2026-02-17,government-propositions,fr,C,description,DESCRIPTION_TRUNCATED_MIDWORD,Analyse de 10 propositions gouvernementales,,"non-EN article (lang=fr, window 140-200) with short description + long title — translation repair; Description ends on a letter — likely a blind .slice() cut."
news/2026-02-17-government-propositions-he.html,2026-02-17,government-propositions,he,B,title,TITLE_ENDS_WITH_BRAND,הצעות ממשלה: סדרי עדיפויות מדיניים השבוע — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-17-government-propositions-ja.html,2026-02-17,government-propositions,ja,B,title,TITLE_ENDS_WITH_BRAND,政府提案：今週の政策優先事項 — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-17-government-propositions-ja.html,2026-02-17,government-propositions,ja,B,description,DESCRIPTION_NOT_TERMINATED,政府提案 2025/26:117 – 育児手当申請前の届出義務の廃止。政府はこの提案をリクスダーグに提出する。ストックホルム、2026年2月5日。ウルフ・クリステルソン。アンナ・テニエ（社会省）。提案の主な内容：提案では,,"no analysis source on disk — rewrite in place from HTML body; Description does not end on ., !, ?, …, 。, or ।."
news/2026-02-17-government-propositions-ja.html,2026-02-17,government-propositions,ja,B,description,DESCRIPTION_TRUNCATED_MIDWORD,政府提案 2025/26:117 – 育児手当申請前の届出義務の廃止。政府はこの提案をリクスダーグに提出する。ストックホルム、2026年2月5日。ウルフ・クリステルソン。アンナ・テニエ（社会省）。提案の主な内容：提案では,,no analysis source on disk — rewrite in place from HTML body; Description ends on a letter — likely a blind .slice() cut.
news/2026-02-17-government-propositions-ko.html,2026-02-17,government-propositions,ko,B,title,TITLE_ENDS_WITH_BRAND,정부 법안: 이번 주 정책 우선순위 — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-17-government-propositions-nl.html,2026-02-17,government-propositions,nl,B,title,TITLE_TOO_LONG,Regeringsvoorstellen: Politieke prioriteiten deze week — Riksdagsmonitor,,no analysis source on disk — rewrite in place from HTML body; Title is 72 chars (max 70 for lang=nl).
news/2026-02-17-government-propositions-nl.html,2026-02-17,government-propositions,nl,B,title,TITLE_ENDS_WITH_BRAND,Regeringsvoorstellen: Politieke prioriteiten deze week — Riksdagsmonitor,,"no analysis source on disk — rewrite in place from HTML body; Title ends with "" — Riksdagsmonitor"" (chrome template double-brand)."
news/2026-02-17-government-propositions-nl.html,2026-02-17,government-propositions,nl,C,title,TITLE_TOO_LONG,Regeringsvoorstellen: Politieke prioriteiten deze week — Riksdagsmonitor,,"non-EN article (lang=nl, window 140-200) with long title — translation repair; Title is 72 chars (max 70 for lang=nl)."
